word_x	word_y	f_xy	f_x	f_y	pmi
utility	cloakroom	3	25	10	10.228818690495881
sauce	barbecue	3	36	7	10.21732305165805
sauce	drizzle	3	36	7	10.21732305165805
mount	vernon	3	36	7	10.21732305165805
obama	barack	4	84	4	10.21732305165805
research	38105	3	84	3	10.21732305165805
medal	bronze	3	23	11	10.211609400463658
clock	tick	4	26	13	10.208761038154627
oct	fluorine	3	85	3	10.20024953829911
oct	navin	3	85	3	10.20024953829911
san	josé	4	57	6	10.191787959550913
capture	surveillance	3	29	9	10.166696978588083
offender	sex	3	9	29	10.166696978588083
sacred	catholic	6	17	31	10.152943823520753
moving	02	3	66	4	10.150208855799514
shore	jersey	3	12	22	10.150208855799514
relief	sigh	5	40	11	10.150208855799514
battery	domestic	7	19	33	10.124673763692376
cycle	vicious	3	30	9	10.117787378107137
stir	gently	3	34	8	10.10714013390763
heat	saucepan	3	91	3	10.101845834238116
mind	boggle	5	91	5	10.101845834238116
united	methodist	19	56	31	10.096016755435917
criminal	mischief	5	58	8	10.073587574196601
hundred	alarm	6	18	31	10.07048166332878
detector	smoke	3	5	56	10.065319958213001
travis	elizabeth	3	14	20	10.065319958213001
pacific	northwest	3	15	19	10.039784866105864
deny	strenuously	3	95	3	10.039784866105864
pend	autopsy	3	22	13	10.03473163837958
overcome	adversity	3	26	11	10.03473163837958
stake	partners	3	36	8	10.024677973715656
daily	lobo	4	77	5	10.020925838854549
reader	avid	7	26	26	10.01611596021223
storage	cupboard	15	50	29	10.014693885143034
mayor	tem	3	73	4	10.00477841627795
west	midd	3	98	3	9.994930630321603
estates	marketed	4	7	56	9.994930630321603
shirt	t	12	31	38	9.992479151327506
island	rhode	3	59	5	9.990031830908764
lady	gaga	3	59	5	9.990031830908764
justice	scalia	3	59	5	9.990031830908764
lie	therein	3	99	3	9.980283854357202
ltd	marketed	13	23	56	9.979163314463287
previous	upside	6	46	13	9.970601300959864
aid	ladies	3	30	10	9.965784284662087
storage	heater	3	50	6	9.965784284662087
non	existent	3	100	3	9.965784284662087
non	perishable	3	100	3	9.965784284662087
breast	cancer	10	19	53	9.95572060131739
slow	cooker	3	38	8	9.946675461714383
natural	fiber	3	61	5	9.94193754270772
™	s	25	50	51	9.937215132465315
opinion	justices	6	102	6	9.937215132465315
co	op	8	68	12	9.937215132465315
nc	baptist	4	6	68	9.937215132465315
pave	patio	3	14	22	9.927816434463066
labor	intensive	3	28	11	9.927816434463066
review	savlov	8	103	8	9.923139947253594
review	kimberley	3	103	3	9.923139947253594
review	baumgarten	7	103	7	9.923139947253594
economic	downturn	3	52	6	9.90920075629572
surgery	undergo	4	22	19	9.902281342355929
boost	llc	3	21	15	9.895394956770689
objective	indicate	4	28	15	9.895394956770689
sentiment	echo	5	21	25	9.895394956770689
p.m	petty	5	59	9	9.879000518520021
patrick	quinn	3	29	11	9.8771903613931
jude	memorials	3	8	40	9.872674880270605
card	debit	4	86	5	9.86144762484735
basin	wash	3	9	36	9.854752972273344
honorary	bearer	3	18	18	9.854752972273344
stake	llc	5	36	15	9.854752972273344
potential	upside	9	76	13	9.831198244294447
violation	parole	3	33	10	9.828280760912152
electric	heater	3	55	6	9.828280760912152
hospice	memorials	4	11	40	9.828280760912152
moving	jun	3	66	5	9.828280760912152
ever	worst	3	111	3	9.815224608086705
average	jul	5	112	5	9.802285552379209
clark	kimberly	3	42	8	9.802285552379209
average	07	3	112	3	9.802285552379209
average	fluorine	3	112	3	9.802285552379209
average	navin	3	112	3	9.802285552379209
regional	athens	6	52	13	9.793723538875783
seek	unspecified	3	85	4	9.785212039020266
tournament	elimination	4	91	5	9.779917739350752
san	juan	3	57	6	9.776750460272071
british	columbia	5	30	19	9.776750460272071
petition	signature	3	23	15	9.764150423492437
garden	enclosed	3	115	3	9.764150423492437
lounge	spacious	4	23	20	9.764150423492437
lake	placid	5	97	6	9.746693226415891
tie	scoreless	3	50	7	9.74339186332564
oak	grove	3	14	25	9.74339186332564
bird	feeder	3	50	7	9.74339186332564
surround	countryside	3	35	10	9.74339186332564
director	managing	4	78	6	9.739275754853407
egg	pastry	3	39	9	9.739275754853407
santa	monica	3	39	9	9.739275754853407
average	moving	63	112	66	9.73517135652067
p.m	6:30	3	59	6	9.72699742507497
p.m	7:30	3	59	6	9.72699742507497
average	sep	18	112	19	9.724283040377935
christian	northside	3	71	5	9.722927760765923
recommend	viewing	6	89	8	9.71886954419157
self	esteem	5	99	6	9.717249448523408
w	m	3	20	18	9.702749878828293
ceremony	reverend	3	90	4	9.702749878828293
accomplish	feat	4	48	10	9.702749878828293
neither	nor	15	75	24	9.702749878828293
bake	sheet	4	21	23	9.693761095601038
pan	spray	3	26	14	9.686808334959272
heat	underfloor	3	91	4	9.686808334959272
commerce	athens	3	28	13	9.686808334959272
wage	minimum	3	14	26	9.686808334959272
cream	ice	14	30	57	9.677214786721155
army	salvation	3	41	9	9.667125969097572
damage	unspecified	3	93	4	9.655444164049937
interment	gardens	4	62	8	9.655444164049937
impose	ban	3	11	34	9.647708515270331
gov	appoint	3	11	34	9.647708515270331
egg	brush	5	39	16	9.646166350461925
anna	maria	3	25	15	9.643856189774725
tax	deductible	3	94	4	9.64001412348033
wrap	plastic	4	18	28	9.632360550936895
avenue	unintentional	3	63	6	9.632360550936895
unable	officers	3	21	18	9.632360550936895
editor	lobo	3	76	5	9.62474736682702
juice	tomato	3	20	19	9.62474736682702
count	calorie	3	76	5	9.62474736682702
minister	prime	4	39	13	9.623798537433471
skillet	heat	5	7	91	9.616419007067874
christmas	eve	3	55	7	9.605888339575705
floor	stairs	6	130	6	9.587272661408358
10th	anniversary	3	17	23	9.583578177850615
ring	bearer	7	51	18	9.574645053080609
conduct	disorderly	6	113	7	9.567069090685177
86	nursing	3	18	22	9.565246355078358
society	humane	4	66	8	9.565246355078358
far	fetch	5	110	6	9.565246355078358
review	marjorie	7	103	9	9.560569867868885
ga	memorials	3	10	40	9.550746785383243
dig	coffell	3	100	4	9.550746785383243
writer	freelance	6	73	11	9.545346797640654
suggest	upside	5	52	13	9.53068913304199
email	moderator	18	116	21	9.529267057972792
chapel	visitation	3	34	12	9.522177633186471
effect	ripple	4	78	7	9.51688333351696
search	results	9	88	14	9.512778935184222
award	posthumous	3	137	3	9.511608391476285
150	sep	4	29	19	9.503731965865654
springs	colorado	4	24	23	9.501116017658642
auction	silent	5	23	30	9.501116017658642
dead	pronounce	8	123	9	9.49720096765526
rev	officiate	18	49	51	9.49243028979242
surface	scratch	4	31	18	9.485519162607623
political	correctness	7	140	7	9.480357457491845
jackson	herald	7	62	16	9.462799086107541
deny	wrongdoing	10	95	15	9.454822365384707
quarter	partners	4	72	8	9.4397154729945
mail	e	16	48	48	9.4397154729945
jackson	deputies	3	62	7	9.433051742713488
ceil	spotlight	3	31	14	9.433051742713488
importance	emphasize	3	29	15	9.429731384421878
stave	wood	4	11	53	9.422288401236315
commit	foul	8	51	23	9.413653176408303
50	moving	27	60	66	9.413243261633308
greatly	generosity	3	40	11	9.413243261633308
customer	satisfaction	3	63	7	9.409968129600447
150	moving	13	29	66	9.407705078091878
p.m	kickoff	4	59	10	9.405069330187608
taylor	swift	4	54	11	9.395321353636046
moving	apr	4	66	9	9.395321353636046
commerce	herald	3	28	16	9.387248053100365
citizens	united	3	8	56	9.387248053100365
average	02	3	112	4	9.387248053100365
american	legion	10	136	11	9.384674109436537
ceremony	preside	3	90	5	9.380821783940931
san	antonio	3	57	8	9.361712960993227
mention	honorable	3	76	6	9.361712960993227
awe	inspire	4	8	76	9.361712960993227
son	uvmc	5	127	6	9.357921381830852
university	doctorate	4	153	4	9.35225263174416
medal	gold	6	23	40	9.349112924213593
inch	spray	3	33	14	9.34285393374191
skillet	medium	3	7	66	9.34285393374191
portray	character	3	6	77	9.34285393374191
quarter	llc	7	72	15	9.340179799443584
energy	renewable	8	104	12	9.324238255574564
200	apr	3	52	9	9.324238255574564
effect	laminate	3	78	6	9.324238255574564
floor	laminate	5	130	6	9.324238255574564
1993	found	3	12	39	9.324238255574564
2015	lumberton	3	78	6	9.324238255574564
film	baumgarten	7	157	7	9.315019725545184
film	savlov	8	157	8	9.315019725545184
film	kimberley	3	157	3	9.315019725545184
motion	adjourn	3	59	8	9.311959925796128
t	™	12	38	50	9.302819271939658
baptist	bethel	3	68	7	9.299785211850024
window	velux	4	127	5	9.299027692777283
than	thou	3	120	4	9.287712379549449
1923	born	3	12	40	9.287712379549449
message	convey	3	96	5	9.287712379549449
hundred	avenue	7	18	63	9.269790471552186
50	sep	7	60	19	9.262177287442311
south	sudan	5	118	7	9.24157059790473
throughout	reverberate	3	124	4	9.240406664771093
commit	suicide	4	51	13	9.236775414324224
stock	upside	4	51	13	9.236775414324224
dig	krista	3	100	5	9.228818690495881
select	applicant	3	36	14	9.21732305165805
kingdom	united	5	15	56	9.21732305165805
quarter	corp	3	72	7	9.21732305165805
milk	cow	3	28	18	9.21732305165805
contribute	ap	5	70	12	9.21732305165805
foul	offensive	3	23	22	9.211609400463658
profit	margin	3	46	11	9.211609400463658
surprise	pleasantly	5	169	5	9.208761038154627
window	sash	3	127	4	9.205918288385803
above	sep	12	107	19	9.205208475313235
double	glaze	17	131	22	9.204248695512403
per	cent	4	68	10	9.20024953829911
bedroom	suite	4	49	14	9.187575708264
2016	ellijay	3	172	3	9.183375719734714
billion	dollar	3	14	37	9.177794687471414
quarter	stake	15	72	36	9.176681067160706
memphis	children	3	10	52	9.172235162129514
feature	inset	3	104	5	9.172235162129514
hillary	clinton	26	55	82	9.171168474435161
online	condolence	13	133	17	9.167334915826375
north	carolina	9	98	16	9.164855631763915
double	digit	3	131	4	9.161179973620518
writer	ap	5	73	12	9.156781509723
executive	producer	3	33	16	9.150208855799514
st	38105	3	176	3	9.150208855799514
yale	transport	3	9	59	9.142034924353814
scene	casing	3	133	4	9.139320539656778
option	limitless	3	135	4	9.117787378107137
stand	ovation	4	180	4	9.117787378107137
inspection	internal	3	20	27	9.117787378107137
capital	llc	3	36	15	9.117787378107137
sunday	parkersburg	4	144	5	9.117787378107137
cemetery	inurnment	4	145	5	9.107803289534514
drug	dealer	4	66	11	9.105814736441062
media	copyright	3	26	21	9.101845834238116
grand	jury	5	51	18	9.089218225910367
cast	iron	5	51	18	9.089218225910367
chapel	arrangements	5	34	27	9.089218225910367
daughter	ky	4	184	4	9.086078518379798
theme	decorate	4	46	16	9.086078518379798
post	mortem	3	184	3	9.086078518379798
beloved	husband	5	12	77	9.079819527908116
burial	gardens	4	93	8	9.07048166332878
billion	revenue	3	14	40	9.065319958213001
average	jun	3	112	5	9.065319958213001
2010	louisburg	4	58	13	9.051219761168147
boost	stake	4	21	36	9.047398050215739
avenue	petty	3	63	9	9.047398050215739
shower	bath	8	54	28	9.047398050215739
announce	winners	3	71	8	9.044855855653285
hill	gardens	3	71	8	9.044855855653285
block	unintentional	5	158	6	9.042825320425916
cemetery	burial	71	145	93	9.040319692818528
ice	rink	3	57	10	9.039784866105864
pull	plug	3	57	10	9.039784866105864
cemetery	interment	47	145	62	9.030123925712639
mrs	homemaker	8	118	13	9.026557706933879
subscription	newspaper	3	12	48	9.024677973715656
wash	brush	3	36	16	9.024677973715656
pre	k	3	36	16	9.024677973715656
percent	billion	5	69	14	9.0156891904884
mark	25th	3	116	5	9.014693885143034
pin	pound	5	22	44	9.01270533204958
inc	stake	5	27	36	9.006756065718394
sept	petty	3	65	9	9.002310160687202
dollar	million	7	37	37	8.998088665236516
battery	male	3	19	31	8.992479151327506
mrs	widow	3	118	5	8.990031830908764
domestic	violence	7	33	42	8.980283854357202
rate	overweight	3	100	6	8.965784284662087
marriage	gay	6	50	24	8.965784284662087
portland	oregon	3	20	30	8.965784284662087
born	1925	3	40	15	8.965784284662087
lesson	scripture	3	86	7	8.960983298398267
st	jude	7	176	8	8.95756377785712
fireplace	stone	5	28	36	8.954288645824258
film	marjorie	7	157	9	8.952449646160476
operator	equipment	3	19	32	8.946675461714383
highly	viewing	3	76	8	8.946675461714383
jail	knox	3	87	7	8.944304557251636
grand	canyon	3	51	12	8.937215132465315
opinion	concur	4	102	8	8.937215132465315
university	loyola	3	153	4	8.937215132465315
list	cvent	7	204	7	8.937215132465315
realty	represent	4	10	82	8.930160374931365
mark	anniversary	13	116	23	8.928537241393318
officer	petit	3	154	4	8.927816434463066
arrest	petit	3	154	4	8.927816434463066
war	ii	7	103	14	8.923139947253594
fine	strainer	4	118	7	8.919642503017366
fine	mesh	4	118	7	8.919642503017366
piece	insightful	3	124	5	8.91847856988373
human	being	4	92	9	8.916153516937486
error	regret	10	61	34	8.913368390510948
above	moving	34	107	66	8.91124220992755
illegal	immigration	3	39	16	8.90920075629572
benefit	proceeds	27	148	38	8.907147097527744
art	martial	3	125	5	8.906890595608518
precede	death	23	31	155	8.902881714832711
assault	sexual	4	40	21	8.895394956770689
earth	paradise	3	35	18	8.895394956770689
funeral	arrangements	17	133	27	8.886933378022492
pm	posted	4	77	11	8.883422315104614
property	rentals	3	212	3	8.881720019873613
cupboard	meter	3	29	22	8.8771903613931
club	booster	3	128	5	8.872674880270605
dine	spacious	3	32	20	8.872674880270605
below	jul	3	128	5	8.872674880270605
something	amiss	4	214	4	8.868173488035664
christ	jesus	7	30	50	8.866248611111173
typical	childhood	3	34	19	8.859212620464042
cheese	cream	5	36	30	8.854752972273344
boost	quarter	7	21	72	8.854752972273344
island	mercer	3	59	11	8.85252830715883
oil	olive	3	65	10	8.85030706724215
rare	combination	3	26	25	8.85030706724215
episcopal	burial	3	7	93	8.848089241992332
double	elimination	3	131	5	8.839251878733155
resident	lifelong	9	82	24	8.837050970539885
review	marc	8	103	17	8.835677106003255
sense	urgency	4	146	6	8.834853414835639
st	ignatius	4	176	5	8.828280760912152
maximum	sentence	3	12	55	8.828280760912152
rocket	science	4	14	63	8.82500562887929
memory	gardens	3	83	8	8.819563543811043
power	outage	4	178	5	8.811978948583052
error	margin	3	61	11	8.804434018957785
repeat	dough	3	56	12	8.802285552379209
research	jude	3	84	8	8.802285552379209
town	moderator	18	193	21	8.794791015832283
pallbearer	jack	3	13	53	8.766242802453677
previous	indicate	3	46	15	8.764150423492437
precede	sister	7	31	52	8.762359367966448
sister	predecease	7	52	31	8.762359367966448
wear	helmet	7	101	16	8.75878391374262
hide	gem	4	77	12	8.757891433020754
february	posted	4	84	11	8.757891433020754
suite	master	4	14	66	8.757891433020754
memorial	gardens	5	145	8	8.75165947930924
across	globe	3	100	7	8.74339186332564
mixture	shell	3	44	16	8.73517135652067
hospital	38105	3	235	3	8.733123527871811
30	jul	3	141	5	8.733123527871811
hospital	christus	3	235	3	8.733123527871811
wear	jacket	3	101	7	8.729036570348569
donald	trump	29	53	129	8.72847375957793
mrs	gladys	3	118	6	8.72699742507497
robert	1942	4	63	15	8.725469955328377
block	hundred	12	158	18	8.720897225538552
under	siege	3	238	3	8.714822711128868
north	dakota	7	98	17	8.714822711128868
under	filed	6	238	6	8.714822711128868
cell	phone	15	28	128	8.709176147987726
better	than	4	8	120	8.702749878828293
ceremony	officiate	19	90	51	8.693289549579227
bowl	transfer	6	58	25	8.69276579025567
memorial	marietta	3	145	5	8.69276579025567
memorial	camden	3	145	5	8.69276579025567
foreign	minister	5	31	39	8.69197004007505
deny	allegation	11	95	28	8.691861562685558
interview	clarity	3	121	6	8.690777237162218
interview	transcript	3	121	6	8.690777237162218
drug	seize	3	66	11	8.690777237162218
hall	fellowship	6	97	15	8.687799537362322
quarter	inc	8	72	27	8.68482797083103
twitter	facebook	8	32	61	8.678903136873926
beach	palm	4	98	10	8.673002535434241
bedroom	spacious	4	49	20	8.673002535434241
musician	singer	3	32	23	8.671041019100954
injury	sustain	10	123	20	8.667125969097572
st	episcopal	5	176	7	8.664782028629272
dig	ace	15	100	37	8.663221514641656
holiday	inn	4	66	15	8.65835575946984
graduate	fiance	3	186	4	8.655444164049937
50	average	27	60	112	8.650282458934157
receive	donors	3	249	3	8.64963854236873
journal	publish	10	39	64	8.646166350461925
150	average	13	29	112	8.644744275392728
search	sales	7	88	20	8.635635682969756
york	times	8	53	38	8.633792506430026
hair	gray	3	42	18	8.632360550936895
average	apr	4	112	9	8.632360550936895
sweet	tooth	3	54	14	8.632360550936895
possibility	endless	3	42	18	8.632360550936895
full	calmar	3	252	3	8.632360550936895
president	ilham	3	253	3	8.626646899742502
secure	border	3	38	20	8.62474736682702
court	arraign	4	145	7	8.622376462364272
cemetery	episcopal	4	145	7	8.622376462364272
daughter	born	29	184	40	8.62213141862001
window	glaze	11	127	22	8.620955787664647
officiate	pastor	8	51	40	8.615287037577954
cash	flow	5	64	20	8.609640474436812
shower	bathroom	8	54	38	8.606825458829757
ice	skate	4	57	18	8.606825458829757
previous	objective	5	46	28	8.600651691209556
store	refrigerator	4	129	8	8.598413219013558
lawn	chair	5	22	59	8.589493901325035
2015	68	3	78	10	8.587272661408358
word	mince	4	260	4	8.587272661408358
approve	unanimously	8	104	20	8.587272661408358
injury	minor	17	123	36	8.5846638089056
hat	trick	3	23	34	8.583578177850615
express	gratitude	3	56	14	8.579893131042759
nov	1959	4	81	13	8.569350753411095
paper	towel	4	81	13	8.569350753411095
200	moving	13	52	66	8.565246355078358
opposite	exact	5	44	30	8.565246355078358
body	cremate	3	114	7	8.554358038935622
potential	objective	8	76	28	8.554358038935622
light	bulb	4	213	5	8.553002759323611
growth	rapid	4	71	15	8.553002759323611
engineer	electrical	3	40	20	8.550746785383243
engineer	software	3	40	20	8.550746785383243
30	sep	10	141	19	8.544089703481795
garden	communal	3	115	7	8.541758002155989
jackson	athens	3	62	13	8.53996694663
south	carolina	7	118	16	8.534352347132575
decline	spokesman	3	81	10	8.53282487738598
upon	arrival	3	58	14	8.529267057972792
2010	81	3	58	14	8.529267057972792
far	elaborate	4	110	10	8.50635266602479
pool	swim	5	43	32	8.505303814622076
p.m	auditorium	3	59	14	8.504605003738522
photo	quilici	3	276	3	8.501116017658642
lamar	johnson	3	9	92	8.501116017658642
daughter	1934	4	184	6	8.501116017658642
pan	pour	3	26	32	8.494163257016876
regional	herald	3	52	16	8.494163257016876
pallbearer	williams	3	13	64	8.494163257016876
join	justices	3	139	6	8.490699401713304
lewis	katie	3	38	22	8.487243843077085
vote	abstain	6	279	6	8.485519162607623
couple	reside	16	144	31	8.485519162607623
adopt	legislation	3	30	28	8.480357457491845
marketed	sales	4	56	20	8.480357457491845
pot	smoke	4	20	56	8.480357457491845
research	memphis	3	84	10	8.480357457491845
garbage	bag	3	13	65	8.471795443988421
sept	1918	3	65	13	8.471795443988421
down	scroll	6	282	6	8.470089122038019
down	jot	3	282	3	8.470089122038019
funeral	chapel	16	133	34	8.466895197685282
ambulance	transport	5	24	59	8.463963019241177
light	recessed	3	213	4	8.45989335493213
block	petty	5	158	9	8.45786281970476
potential	indicate	4	76	15	8.454822365384707
land	loft	3	95	9	8.454822365384707
fly	sacrifice	6	59	29	8.453978930668555
2015	posted	3	78	11	8.449769137658423
inch	pan	3	33	26	8.449769137658423
top	scorer	5	143	10	8.449769137658423
army	veteran	4	41	28	8.444733547761123
couple	honeymoon	3	144	6	8.4397154729945
sweet	bitter	3	54	16	8.4397154729945
violation	cite	4	33	35	8.435963338133392
2013	88	4	89	13	8.433467325329321
protest	peaceful	3	31	28	8.433051742713488
successful	applicant	3	62	14	8.433051742713488
red	carpet	3	62	14	8.433051742713488
bowl	flour	3	58	15	8.429731384421878
device	mobile	3	30	29	8.429731384421878
class	instruct	3	174	5	8.429731384421878
election	upcoming	3	97	9	8.424765131528527
parish	hall	5	15	97	8.424765131528527
express	feeling	5	56	26	8.423773929125478
